English Name,Latitude,Longitude,Hebrew Name,English Name,Alt English Names,UID,,,,,
MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter
"Zbarazh, Ukraine",49.6669762,25.7723085,זבאריש,"Zbarazh, Ukraine","Zbarazh , Zbaraż , Sbarasch , Sparach, Zbarezh",UA-00229,,,,,
"Zbarazh, Ukraine",49.6669762,25.7723085,זבארעזש,"Zbarazh, Ukraine","Zbarazh , Zbaraż , Sbarasch , Sparach, Zbarezh",UA-00229,,,,,
"Zbarazh, Ukraine",49.6669762,25.7723085,זבארש,"Zbarazh, Ukraine","Zbarazh , Zbaraż , Sbarasch , Sparach, Zbarezh",UA-00229,,,,,
"Zbarazh, Ukraine",49.6669762,25.7723085,זבחריז,"Zbarazh, Ukraine","Zbarazh , Zbaraż , Sbarasch , Sparach, Zbarezh",UA-00229,,,,,
"Zbarazh, Ukraine",49.6669762,25.7723085,זבראוז,"Zbarazh, Ukraine","Zbarazh , Zbaraż , Sbarasch , Sparach, Zbarezh",UA-00229,,,,,
"Zbarazh, Ukraine",49.66666667,25.78333333,זברז,"Zbarazh, Ukraine","Zbarazh , Zbaraż , Sbarasch , Sparach, Zbarezh",UA-00229,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זאבארב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זאברוב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבאואב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבאראוו,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבארב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבארוב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבאריב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבאריוו,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבאריף,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבארעוו,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zboriv, Ukraine",49.660696,25.1434666,זבורוב,"Zboriv, Ukraine","Zboriv , Zborów , Zbarav , Zborov , Zboruv, Zborev",UA-00230,,,,,
"Zhashkiv, Ukraine",49.25,30.1,דזשאשקעוו,"Zhashkiv, Ukraine","Zhashkiv , Zhashkov , Zashkov , Żaszków , Zasashkhov, Dzhashkev",UA-00231,,,,,
"Zhashkiv, Ukraine",49.2412468,30.098993,זאשקיוו,"Zhashkiv, Ukraine","Zhashkiv , Zhashkov , Zashkov , Żaszków , Zasashkhov, Dzhashkev",UA-00231,,,,,
"Zhashkiv, Ukraine",49.2412468,30.098993,לאקישיווקא,"Zhashkiv, Ukraine","Zhashkiv , Zhashkov , Zashkov , Żaszków , Zasashkhov, Dzhashkev",UA-00231,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,ז'ידאצ'וב,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זודוטשוב,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זידאטשוב,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זידטשוב,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זידיטשוב,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זידיטשעוו,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זידעטשויוו,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זידשוב,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhydachiv, Ukraine",49.3853385,24.1421826,זשידעטשויוו,"Zhydachiv, Ukraine","Zhydachiv , Żydaczów , Zhidetshoyv , Zhidachov , Zhydachuv, Zhidechuv, Zhidachev, Zidatchov, Zhidatchov",UA-00232,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,ז'יטומיר,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זוטאמיר,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זטאמיר,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זיטאמיר,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זיטאמער,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זיטאמר,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זיטאמרי,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
"Zhytomyr, Ukraine",50.25465,28.6586669,זשיטאמיר,"Zhytomyr, Ukraine","Zhytomyr , Zhitomir , Żytomierz , Schytomyr , Žytomyr, Žitomir, Shitomir, Jitomir",UA-00233,,,,,
Zhovkva,50.0588756,23.9736471,זאולקווא,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקאו,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקאוו,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקאווע,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקוא,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקוה,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקווא,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקווי,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקוויא,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקווע,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקיוא,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקיווע,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקיעוו,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
Zhovkva,50.0588756,23.9736471,זאלקיף,Zhovkva,"Zhovkva , Żółkiew , Zholkva , Nesterov , Zholkeva , Schowkwa , Nesterow, Zalkove, Zalkva, Zholkev, Zholkve, Zhulkev, Zhulkyev, Z'olkiv",UA-00234,,,,,
"Zolochiv, Ukraine",49.80941,24.901371,זאלטשיב,"Zolochiv, Ukraine","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolochiv, Ukraine",49.80941,24.901371,זלאטשאב,"Zolochiv, Ukraine","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolochiv, Ukraine",49.80941,24.901371,זלאטשוב,"Zolochiv, Ukraine","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolochiv, Ukraine",49.80941,24.901371,זלאטשיב,"Zolochiv, Ukraine","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolochiv, Ukraine",49.80941,24.901371,זלאטשעוו,"Zolochiv, Ukraine","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolochiv, Ukraine",49.80941,24.901371,זלטאשוב,"Zolochiv, Ukraine","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolochiv, Ukraine?",49.80941,24.901371,שלאטושים,"Zolochiv, Ukraine?","Zolochiv , Złoczów , Zlotshev , Zolochev , Solotschiw , Zlochev, Zlochuv, Zlotchev, Zolociv",UA-00235,,,,,
"Zolotnyky, Ukraine",49.2875928,25.3935938,זלאטניק,"Zolotnyky, Ukraine","Zolotnyky , Złotniki , Zlotniki , Zolotniki ",UA-00236,,,,,
"Zolotnyky, Ukraine",49.2875928,25.3935938,זלוטניקי,"Zolotnyky, Ukraine","Zolotnyky , Złotniki , Zlotniki , Zolotniki ",UA-00236,,,,,
Zolotyi Potik,48.9087059,25.3358799,פאטיג,Zolotyi Potik,"Zolotyy Potik , Zolotoy Potok , Potok Złoty , Potek-Zolti , Zolotyj Potik, Potok",UA-00237,,,,,
Zolotyi Potik,48.9087059,25.3358799,פאטיק,Zolotyi Potik,"Zolotyy Potik , Zolotoy Potok , Potok Złoty , Potek-Zolti , Zolotyj Potik, Potok",UA-00237,,,,,
Zolotyi Potik,48.9087059,25.3358799,פאטק,Zolotyi Potik,"Zolotyy Potik , Zolotoy Potok , Potok Złoty , Potek-Zolti , Zolotyj Potik, Potok",UA-00237,,,,,
Zolotyi Potik,48.9087059,25.3358799,פוטוק זלוטי,Zolotyi Potik,"Zolotyy Potik , Zolotoy Potok , Potok Złoty , Potek-Zolti , Zolotyj Potik, Potok",UA-00237,,,,,
"Lysets, Ukraine",48.8725755,24.6091815,ליסיעץ,"Lysets, Ukraine","Lysets' , Łysiec , Lisitz , Lisets , Lishyets",UA-00238,,,,,
"Lysets, Ukraine",48.8725755,24.6091815,ליסיץ,"Lysets, Ukraine","Lysets' , Łysiec , Lisitz , Lisets , Lishyets",UA-00238,,,,,
"Lysets, Ukraine",48.8725755,24.6091815,ליסעטץ,"Lysets, Ukraine","Lysets' , Łysiec , Lisitz , Lisets , Lishyets",UA-00238,,,,,
"Lysets, Ukraine",48.8725755,24.6091815,ליסעף,"Lysets, Ukraine","Lysets' , Łysiec , Lisitz , Lisets , Lishyets",UA-00238,,,,,
"Lysets, Ukraine",48.8725755,24.6091815,ליסעץ,"Lysets, Ukraine","Lysets' , Łysiec , Lisitz , Lisets , Lishyets",UA-00238,,,,,
"Lysets, Ukraine",48.8725755,24.6091815,לישייץ,"Lysets, Ukraine","Lysets' , Łysiec , Lisitz , Lisets , Lishyets",UA-00238,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,ווישנא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,ווישנע,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאווא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאווא ווישנא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאווא ווישניא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאוואווישניא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאווישנא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאווע ווישנא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאווע ווישניץ,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדאוועווישניע,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Sudova Vyshnia, Ukraine",49.7905276,23.3699446,סאנדווע ווישנא,"Sudova Vyshnia, Ukraine","Sudova Vyshnya , Sądowa Wisznia , Sondova-Vishnia , Sudovaya Vishnya , Sudova Vysnja, Sudovaya Vishna, Sondova Vishnya, Wisznia",UA-00239,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאלאגארא,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאלאגארע,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאלאגורי,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאלגא,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאלגור,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאלגורי,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאליגא,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאליגאר,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאליגי,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאליגיא,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאליגע,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גאליגער,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גולאגורא,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.75,24.71666667,גולוגורי,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Holohory, Ukraine",49.7547613,24.7213879,גוליגור,"Holohory, Ukraine","Holohory , Gołogóry , Goligor , Gologory , Golige, Golgora",UA-00240,,,,,
"Dunaivtsi, Ukraine",48.8922474,26.8603864,דונאוויץ,"Dunaivtsi, Ukraine",,UA-00241,,,,,
"Dunaivtsi, Ukraine",48.8922474,26.8603864,דינאוויץ,"Dunaivtsi, Ukraine",,UA-00241,,,,,
"Bilky, Ukraine",48.3327727,23.1413859,בילקא,"Bilky, Ukraine","Bilky , Bilke , Belki , Bilkî , Biłky , Bilki",UA-00242,,,,,
"Bilky, Ukraine",48.3327727,23.1413859,בילקה,"Bilky, Ukraine","Bilky , Bilke , Belki , Bilkî , Biłky , Bilki",UA-00242,,,,,
"Bilky, Ukraine",48.3327727,23.1413859,בילקע,"Bilky, Ukraine","Bilky , Bilke , Belki , Bilkî , Biłky , Bilki",UA-00242,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,ארדא,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,ארדויא,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,ארדיף,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,ארדע,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,טשערנא-ארדוי,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,פ' ארדא,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,פ' ארדא,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,פעקעט ארדויא,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,פעקעטע ארדוי,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,פעקעטעארדא,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.0757149,23.0547661,פעקעטעארדוי,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Chornotysiv, Ukraine",48.08333333,23.05,שווארץארדע,"Chornotysiv, Ukraine","Chornotysiv , Feketeardó , Černý Ardov , Shvarts-Orde , Chernotisov , Ciornotîsiv , Chernotissa, Csornotisziv, Czornotysiw, Chornotysiv, Tschornotyssiw, Ardin",UA-00243,,,,,
"Kryve Ozero, Ukraine",47.9471775,30.3406619,קריוואזאר,"Kryve Ozero, Ukraine","Kryve Ozero , Krivoye Ozero , Krivazer , Crivoje-Ozero , Krzywe-Jezioro , Krivoe Ozero, Krywe Osero",UA-00244,,,,,
"Kryve Ozero, Ukraine",47.9471775,30.3406619,קריוואזיר,"Kryve Ozero, Ukraine","Kryve Ozero , Krivoye Ozero , Krivazer , Crivoje-Ozero , Krzywe-Jezioro , Krivoe Ozero, Krywe Osero",UA-00244,,,,,
"Kryve Ozero, Ukraine",47.9471775,30.3406619,קריוואזער,"Kryve Ozero, Ukraine","Kryve Ozero , Krivoye Ozero , Krivazer , Crivoje-Ozero , Krzywe-Jezioro , Krivoe Ozero, Krywe Osero",UA-00244,,,,,
"Kryve Ozero, Ukraine",47.9471775,30.3406619,קריווואזראר,"Kryve Ozero, Ukraine","Kryve Ozero , Krivoye Ozero , Krivazer , Crivoje-Ozero , Krzywe-Jezioro , Krivoe Ozero, Krywe Osero",UA-00244,,,,,
"Nikopol, Ukraine",47.56746,34.394815,ניקאפאל,"Nikopol, Ukraine","Nikopol' , Nikopol ",UA-00245,,,,,
"Nikopol, Ukraine",47.56746,34.394815,ניקאפאלי,"Nikopol, Ukraine","Nikopol' , Nikopol ",UA-00245,,,,,
"Nikopol, Ukraine",47.56666667,34.4,ניקופול,"Nikopol, Ukraine","Nikopol' , Nikopol ",UA-00245,,,,,
"Nikopol, Ukraine",47.56746,34.394815,ניקעפאל,"Nikopol, Ukraine","Nikopol' , Nikopol ",UA-00245,,,,,
"Novovitebs'ke, Ukraine",47.9734962,33.8914023,זשאלטע,"Novovitebs'ke, Ukraine","Novo-Vitebsk , Novovitebs'ke , Nay-Vitepsk , Novyy Vitebsk",UA-00246,,,,,
